Yield_obs,DOY_semeadura,DOY_maturacao,ARM_F1,ARM_F2,ARM_F3,ARM_F4,Altitude_F1,Amp_F1,Amp_F2,Amp_F3,Amp_F4,Chuva_F1,Chuva_F2,Chuva_F3,Chuva_F4,DEF_F1,DEF_F2,DEF_F3,DEF_F4,ETR_F1,ETR_F2,ETR_F3,ETR_F4,ETc_F1,ETc_F2,ETc_F3,ETc_F4,EXC_F1,EXC_F2,EXC_F3,EXC_F4,ISNA_F1,ISNA_F2,ISNA_F3,ISNA_F4,Latitude_F1,Longitude_F1,PA_F1,PA_F2,PA_F3,PA_F4,Pefetiva_F1,Pefetiva_F2,Pefetiva_F3,Pefetiva_F4,T_DEF_F1,T_DEF_F2,T_DEF_F3,T_DEF_F4,Tmax_F1,Tmax_F2,Tmax_F3,Tmax_F4,Tmed_F1,Tmed_F2,Tmed_F3,Tmed_F4,Tmin_F1,Tmin_F2,Tmin_F3,Tmin_F4,UR_F1,UR_F2,UR_F3,UR_F4,lat_lon_F1
3246.639190313517,75,174,8.922359571602845,39.97442197200594,40.17441217477092,44.71641610962492,712.0,12.53705882352941,11.219642857142862,11.162424242424247,9.81954545454545,16.38,113.96,105.33,98.73,4.124181376522913,10.374564628880654,18.270631023355197,1.0928787686717265,13.156413932602318,40.88291345134146,49.6324991722858,22.425163340995255,17.280595309125232,51.257478080222114,67.903130195641,23.518042109666982,0.0,42.02502414825544,55.49751062494922,71.76283272415074,0.7613403182733474,0.7975990037464658,0.7309309457352812,0.953530197642494,-25.03,-53.38,5460.402273908466,3802.61598363226,3291.032840408342,3260.4461112791746,0.9478840113424991,2.223285348171897,1.551180331400416,4.198053542876237,123.67692151478714,277.77155753497317,404.9270124712513,20.948498943130318,29.988235294117647,26.774285714285718,22.162727272727277,19.168181818181814,23.71970588235294,21.164464285714285,16.581515151515152,14.25840909090909,17.451176470588237,15.554642857142856,11.00030303030303,9.348636363636365,69.55,75.005,78.9669696969697,82.89818181818181,1336.1014
3246.639190313517,85,184,5.791285684017263,35.01316121812442,46.189249105544754,44.05560091111591,712.0,13.92117647058824,9.526785714285715,11.100606060606067,9.635454545454545,8.22,178.85,68.88,99.61,9.014880741807062,3.091001810795669,21.070021350786146,0.5340533753465834,7.624013376631538,36.85713086131495,44.35781968574548,20.57506468163917,16.6388941184386,39.94813267211062,65.42784103653163,21.10911805698575,0.0,112.77099360457792,13.346092426834176,81.16858351278967,0.4582043327136081,0.9226246233793644,0.6779655110578737,0.9747003463666806,-25.03,-53.38,4269.800291903698,3774.234183382276,3166.5173951855686,3150.495036521153,0.4940232170172238,4.477055322409658,1.0527628439021983,4.718813914020228,276.8522904519195,71.14271846311675,477.5552263430455,9.740890814787432,30.71058823529412,23.01607142857143,22.66515151515152,18.239545454545453,23.75,18.25267857142857,17.114848484848483,13.421818181818184,16.789411764705882,13.489285714285714,11.564545454545454,8.604090909090909,61.93529411764706,83.1425,79.53818181818183,83.69181818181818,1336.1014
2566.822883950221,36,135,15.531787755263611,15.405454743729166,22.890464910528262,46.56350734898655,712.0,9.28941176470589,10.681785714285716,13.234848484848484,11.704545454545455,72.77,89.4,57.21,108.07,3.2904963630732142,19.917912742202425,76.49424380697002,16.198718625787993,17.081308438703395,62.31521510105505,49.7249898332009,27.149114565558133,20.37180480177661,82.23312784325748,126.21923364017093,43.347833191346126,44.79329589296847,27.2111179104794,0.0,57.24784299598358,0.8384779161644896,0.7577872414123968,0.3939573106184292,0.626308458042561,-25.03,-53.38,8909.28465428665,5672.371034551195,3953.5215360764314,3658.042024280762,3.5720939164729177,1.0871531017329552,0.45325897131570103,2.493088859204498,94.44111679239312,597.0963427696382,2331.2895704237562,418.8620483932735,28.70117647058824,29.977857142857143,30.476666666666667,25.857727272727274,24.05647058823529,24.63696428571429,23.859242424242424,20.005454545454544,19.41176470588235,19.296071428571427,17.241818181818182,14.15318181818182,79.82941176470588,74.16107142857142,64.66636363636363,75.90863636363636,1336.1014
2566.822883950221,46,145,19.30610493803362,9.241794824184767,20.444884174837604,47.24,712.0,9.53764705882353,11.770714285714284,13.42030303030303,11.003636363636359,58.49,54.900000000000006,58.34,161.05,2.765573477677565,31.816471685309818,66.42943438203515,7.424114580508707,17.301638356461428,47.07499885758566,47.136910649347165,29.172625483262635,20.067211834138995,78.89147054289548,113.56634503138233,36.59674006377134,26.82199368243029,17.88931125626319,0.0,105.08225869157496,0.8621844678505519,0.5967058103193763,0.4150605589738896,0.7971372704898885,-25.03,-53.38,8356.272482860537,3301.2182732719366,2335.7118875355027,2240.946109764569,2.914704866995768,0.6958927197351373,0.5137085285599235,4.400665188193366,82.15054675044804,972.1750183958452,1932.9757597274374,180.13939110097058,29.704705882352943,30.555714285714284,29.098181818181818,24.264090909090907,24.935882352941174,24.670357142857146,22.388030303030305,18.762272727272727,20.167058823529413,18.785,15.677878787878788,13.260454545454548,78.44764705882352,69.30499999999999,66.26515151515152,80.51409090909091,1336.1014
2566.822883950221,56,155,19.94704262727057,13.861416018864857,47.24,44.52026353173879,712.0,9.75764705882353,12.793928571428573,12.765151515151514,9.816818181818181,83.99,30.9,96.64,146.95,1.7408646862055877,37.13200666128978,47.89866266422773,3.0086030014635456,17.37136274115134,36.98562660840571,50.54278540445968,25.56243320222749,19.112227427356927,74.11763326969549,98.4414480686874,28.57103620369104,53.495150187133646,0.0,12.718630614405184,124.10730326603372,0.9089135636951586,0.4990125153325428,0.5134299260733498,0.8946974488424443,-25.03,-53.38,7651.135530427885,1901.4508140695705,1438.8562824847104,1408.553235025767,4.394568886292034,0.4169048394673187,0.9817003091276102,5.143320632557799,51.45483993398362,1154.7125771494589,1321.916001055114,62.67877334821758,29.55705882352941,31.0975,27.598181818181818,20.833181818181817,24.678235294117645,24.700535714285717,21.21560606060606,15.924772727272728,19.79941176470588,18.303571428571427,14.833030303030304,11.016363636363636,78.27117647058823,65.55642857142857,70.38424242424242,82.50181818181818,1336.1014
2566.822883950221,64,163,7.527437734202411,8.69398626221693,34.039116909771444,45.64039946169381,712.0,11.263529411764715,13.415,11.93818181818182,9.53045454545454,42.93,34.63,131.37,128.20999999999998,5.883656403292697,37.30595477006403,28.817466668810976,2.307141063276099,13.50662827753245,33.46345147198548,55.96557295203195,21.577134805724256,19.390284680825147,70.76940624204951,84.78303962084293,23.884275869000355,26.93334311213024,0.0,50.05929640041354,95.03158264235336,0.6965667858857697,0.4728519461860666,0.6601034027833258,0.9034033488840012,-25.03,-53.38,6345.487915755852,1327.9705078200568,1102.2841794139886,1080.9887873520809,2.2139953438875004,0.4893357432102302,1.5494844321163523,5.36796680390068,175.56138512554435,1157.0308636382608,738.0677167821924,45.948811676110125,29.83882352941177,31.014642857142857,25.611818181818183,19.91590909090909,24.20705882352941,24.307142857142857,19.642727272727274,15.150681818181818,18.575294117647054,17.599642857142857,13.673636363636364,10.385454545454548,71.95470588235294,63.68821428571429,75.6130303030303,83.28590909090909,1336.1014
2566.822883950221,74,173,8.619043850765351,20.22635706912083,47.24,41.91356378409237,712.0,12.928235294117648,13.591785714285711,10.243030303030308,11.76772727272727,12.37,48.02,213.83,36.53,10.284933997973358,25.39739138003977,15.726955175737237,1.719807462340885,8.619681881893092,36.41268678164453,53.067650150163146,23.225201802217057,18.90461587986645,61.810078161684295,68.79460532590038,24.945009264557942,0.0,0.0,133.74870691895768,18.631234413690574,0.4559564678102301,0.5891059818173233,0.7713926099112861,0.9310560503665796,-25.03,-53.38,4967.18547543264,1905.70527684392,1687.8761220351305,1664.6023527661216,0.6543375479622485,0.7768959598204702,3.108237905966959,1.4644211839160188,322.3479813800109,749.567724594188,377.7042743932967,32.204176462997765,31.34176470588235,29.513571428571428,24.01636363636364,18.725454545454543,24.87764705882353,22.71767857142857,18.894848484848485,12.84159090909091,18.413529411764703,15.921785714285717,13.773333333333332,6.957727272727272,64.79058823529412,65.62607142857142,81.16484848484849,80.5281818181818,1336.1014
2566.822883950221,84,183,15.24906856356018,47.23999999999997,47.24,47.24,712.0,12.726470588235298,13.32714285714286,10.055454545454543,10.170454545454545,29.72,73.35,190.2,109.68,3.082805641383684,16.27373527220911,5.669569787223227,1.168156987016752,14.102176320782494,35.50570061635618,52.51490467695584,23.347926089417733,17.184981962166177,51.77943588856529,58.18447446417908,24.516083076434484,5.684673237967898,5.853367947204031,137.68509532304412,86.33207391058227,0.8206104813976135,0.6857104564207328,0.9025587179495166,0.9523514020010964,-25.03,-53.38,5315.974685608963,2809.841799180494,2672.944505544902,2647.472093901284,1.7294170029058196,1.4165855371205047,3.26891325824547,4.473797859880291,96.06203720059877,451.5845297071798,122.34587990537588,22.49711062859671,31.16058823529412,27.749285714285715,21.57939393939394,19.258636363636363,24.79735294117647,21.085714285714285,16.55166666666667,14.173409090909091,18.434117647058823,14.422142857142855,11.523939393939395,9.088181818181818,65.89882352941176,67.75785714285715,82.99636363636364,86.53545454545454,1336.1014
3350.942977003843,36,135,21.520444444444436,34.7724278591903,47.24,43.01082891414399,712.0,6.322352941176462,8.654285714285713,8.517272727272726,8.53681818181819,133.05,113.98,193.11,68.72,3.103319709829757,24.693989914627565,31.09115281661163,2.014200083890469,16.367420826667537,55.82525179324634,77.63121045231678,32.69549911237922,19.470740536497296,80.5192417078739,108.7223632689284,34.70969919626969,99.87972020974831,44.9027647920078,103.01121740687351,40.253671973476784,0.8406162465154994,0.6933156672759281,0.7140316685380853,0.9419701083405836,-25.03,-53.38,8224.596016843581,4441.063904817482,3806.062087429286,3761.8890133127793,6.833330234697645,1.415562262912543,1.7761755189439359,1.9798500589537076,84.67134005943154,670.1331513082056,788.7354391501391,43.3986874438982,27.28411764705882,27.1375,25.368484848484847,21.54636363636364,24.122941176470587,22.810357142857143,21.109848484848484,17.277954545454545,20.96176470588236,18.483214285714286,16.85121212121212,13.009545454545451,89.20882352941176,84.39892857142857,86.37727272727273,87.36954545454545,1336.1014
3350.942977003843,46,145,14.74663768320153,33.55318221505878,36.21267444445292,46.58621033060644,712.0,6.9088235294117695,8.407857142857143,9.208484848484849,7.837272727272728,109.6,173.3,134.62,113.84,1.6601560464508256,14.462743627974495,32.9808910194802,2.263936527296932,16.594654441930423,55.649222018124426,65.99039137212684,26.723510585687546,18.25481048838125,70.11196564609892,98.97128239160703,28.98744711298448,85.08226343042361,98.84423345001832,65.970116398479,76.74295352815894,0.9090565170475214,0.7937193245875114,0.6667630223383159,0.921899416720873,-25.03,-53.38,7760.865383602148,5359.490553929868,4466.500336930901,4396.733080624756,6.003896894451891,2.4717606816896103,1.3601925401687638,3.927217169428043,44.00976022903112,396.3669849213853,801.8853911963616,44.65820612504771,26.509411764705884,27.40607142857143,24.313636363636363,19.72590909090909,23.055,23.202142857142857,19.709393939393937,15.807272727272728,19.600588235294115,18.998214285714287,15.105151515151514,11.888636363636364,87.82588235294118,85.72678571428571,85.89606060606062,88.50863636363637,1336.1014
3350.942977003843,56,155,13.328597985741428,24.495803515931463,41.22888724623063,47.24,712.0,9.166470588235299,8.076785714285716,8.920909090909092,8.04409090909091,23.87,178.34,148.17,114.34,7.864951590505614,12.714391560057916,25.852274682462426,1.277354800819271,12.718444036403309,51.391517062453126,56.55919127638896,24.987076064096943,20.58339562690892,64.10590862251104,82.41146595885138,26.264430864916218,4.64651353341082,115.78127740735684,74.87772499331187,83.34181118213368,0.6178982451163857,0.8016658396509613,0.6863024534065362,0.95136560135687,-25.03,-53.38,6153.10170543032,4322.546314997179,3644.560227971563,3609.1100289703495,1.1596726037172633,2.7819588526567616,1.7979294297953916,4.353416245266304,211.21096174197226,330.5878031238916,597.9474453600938,25.08666767227193,26.854705882352945,26.00107142857143,23.12939393939394,19.639545454545456,22.271470588235296,21.96267857142857,18.6689393939394,15.6175,17.688235294117646,17.924285714285713,14.208484848484847,11.595454545454546,82.35176470588236,86.87750000000001,86.46363636363637,89.3990909090909,1336.1014
3350.942977003843,64,163,21.520444444444436,13.244198054927502,43.025775552318144,40.71481036310106,712.0,9.394705882352945,8.529285714285717,8.28,9.32,78.38,113.74,219.44,44.87,6.1816383074498376,21.801626918632586,9.476581130126592,1.4000733659728426,13.281138503015516,41.4215840023986,56.6623847504048,26.58290474222608,19.462776810465357,63.22321092103119,66.1389658805314,27.982978108198925,50.40197260809561,80.59466238711833,132.99603775220456,20.598060446991006,0.6823866210023073,0.6551641936398348,0.8567171257675181,0.9499669634676008,-25.03,-53.38,5771.76574673173,2786.2985036374043,2586.684074601989,2560.8001428415214,4.027174578596317,1.7990228326439588,3.317862580379324,1.6034747919433645,170.91866294316011,550.981616301142,204.57066968691757,27.596718837293793,27.649411764705885,25.2725,21.586969696969696,19.71090909090909,22.952058823529413,21.007857142857144,17.446969696969695,15.05090909090909,18.25470588235294,16.743214285714284,13.306969696969697,10.39090909090909,83.10705882352941,85.955,88.24939393939394,86.81818181818181,1336.1014
3350.942977003843,74,173,16.411008338595224,42.60289671404706,45.3334072093556,40.256485322725176,712.0,7.490000000000002,9.13214285714286,8.276060606060607,9.550454545454544,110.89,130.67,126.72,35.599999999999994,3.7228341206223465,16.50758357782331,5.850087186586035,3.190489593990182,12.13887092688637,34.05980362582138,56.277943886089695,24.307493400915668,15.861705047508714,50.56738720364469,62.128031072675725,27.49798299490585,87.65621580591205,70.41830799872677,67.71154561860176,16.369428485714753,0.7652942032731174,0.673552768084614,0.9058382007995268,0.8839736865579836,-25.03,-53.38,5522.471204510858,2818.2780474433616,2685.59098164613,2623.271137443425,6.991051697649409,2.5840765605263827,2.039659036542882,1.294640410774677,101.25013856880835,403.8049721413758,119.13791193167107,63.640115842305065,27.197058823529414,24.461785714285718,20.365151515151517,19.94681818181818,23.452058823529413,19.895714285714288,16.22712121212121,15.171590909090908,19.70705882352941,15.329642857142858,12.08909090909091,10.396363636363636,88.32176470588236,85.92321428571428,87.87060606060606,86.32545454545455,1336.1014
3350.942977003843,84,183,14.012538612366482,47.23999999999997,39.21302610248498,28.09336934426357,712.0,8.345882352941167,9.113928571428572,8.665757575757576,9.164545454545452,61.75,144.98,119.43,9.92,2.810801924330167,11.871911093163432,3.394766781308149,7.923098460374005,12.82067688925989,31.500929852422907,52.51621226903725,21.03965675822141,15.631478813590055,43.37284094558634,55.9109790503454,28.96275521859541,41.74034005392918,80.2516087599436,74.94076162847774,0.0,0.8201832367973755,0.7262823731547258,0.9392826446796556,0.7264383722966032,-25.03,-53.38,5186.584275245038,3057.094966365405,2964.2856057049835,2802.1026466501025,3.950362005820867,3.3426447712264347,2.1360742027511,0.3425088505955023,70.59577044889713,285.8162595679096,65.05813357075453,172.33099292152568,25.11588235294117,24.075,19.164242424242424,21.750454545454545,20.942941176470587,19.518035714285716,14.831363636363635,17.168181818181818,16.770000000000003,14.961071428571428,10.498484848484848,12.585909090909093,86.02882352941177,86.94928571428571,87.41363636363637,86.90772727272727,1336.1014
3517.101971963388,36,135,16.090287899102908,15.919906860019,47.24,28.67898226387616,712.0,6.688235294117643,8.244285714285702,8.412121212121214,8.968636363636366,151.82,100.88,198.85,15.66,0.6471065683449087,25.70956737332822,14.616048272334387,8.305318568226445,17.673959531707556,55.331970777483896,90.25115556989456,34.22101773612384,18.321066100052462,81.04153815081212,104.86720384222896,42.52633630435029,124.8793081247451,45.71841026160001,77.27875129012445,0.0,0.9646796444698676,0.6827606193075373,0.8606232669813147,0.8047017615440145,-25.03,-53.38,8770.996832700543,4597.238427808335,4276.864391320393,4109.811574972393,8.286635677798534,1.2447937477725313,1.896207705691921,0.3682423966157188,17.10264595043338,694.7643303108046,378.2899039212364,192.79664512696573,26.429411764705883,27.023571428571422,25.881818181818183,23.213636363636365,23.08529411764706,22.90142857142857,21.675757575757576,18.729318181818183,19.74117647058824,18.77928571428572,17.46969696969697,14.245,89.98529411764706,82.99749999999999,87.07454545454546,84.49727272727273,1336.1014
3517.101971963388,46,145,16.684367477192968,47.00472160165717,33.692417542798964,19.77694044338265,712.0,7.317058823529411,8.449285714285715,8.696363636363637,9.915,66.63,141.67000000000002,110.88,7.86,2.250433907652051,17.83119386637799,12.325798362832632,16.328654175872597,16.272260083310833,51.02245473484292,89.34617461254656,21.775477099416317,18.522693990962885,68.85364860122091,101.6719729753792,38.10413127528891,39.057320504224805,60.32719114069289,34.84612944631165,0.0,0.8785039633678543,0.7410276110471536,0.8787689664897379,0.5714728658185689,-25.03,-53.38,7811.701020369092,4777.178707823535,4487.607551817202,4102.995231114967,3.5972089174775754,2.057552546278396,1.0905660306882272,0.20627684550040712,60.486368299080894,483.81123586302454,302.43027073895706,377.4219970442261,26.87764705882353,27.132857142857144,24.53636363636364,23.11409090909091,23.219117647058823,22.908214285714283,20.188181818181818,18.15659090909091,19.56058823529412,18.68357142857143,15.840000000000002,13.19909090909091,86.60882352941177,83.04678571428572,86.1051515151515,83.19045454545454,1336.1014
